@relation .//99.1x1.arff-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1

@attribute ID string
@attribute tesis {0,1}
@attribute linkedin {0,1}
@attribute publication {0,1}
@attribute email {0,1}
@attribute world_nat {0,1}
@attribute latin_nat {0,1}
@attribute name_in_http {0,1}
@attribute cv {0,1}
@attribute degree {0,1}
@attribute prof {0,1}
@attribute bio {0,1}
@attribute accro {0,1}
@attribute city {0,1}
@attribute country {0,1}
@attribute org {0,1}
@attribute feature_count {0,1,2,3,4,5,6,7,8,9}
@attribute class {0,1,2}

@data
2331000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2359370,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0
2371291,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,0
2428445,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0
2433928,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,4,0
2406573,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2385216,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,4,0
2386310,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,0
2296426,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2465393,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2272140,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0
2381254,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0
2275089,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,0
2316250,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0
